Date;Time;Importance;Event;Actual;Forecast;Previous
2012/10/11;12:00;bull1;"30-Year Bond Auction";2.904%;;2.896%
2012/10/12;07:30;bull1;"Core PPI (YoY)";2.3%;2.5%;2.5%
2012/10/12;07:30;bull2;"Core PPI (MoM)";0.0%;0.2%;0.2%
2012/10/12;07:30;bull3;"PPI (MoM)";1.1%;0.7%;1.7%
2012/10/12;07:30;bull1;"PPI (YoY)";2.1%;1.8%;2.0%
2012/10/12;08:55;bull2;"Michigan Consumer Sentiment";83.1;78.0;78.3
2012/10/12;08:55;bull1;"Michigan Inflation Expectations";3.1%;;3.3%
2012/10/12;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1411;;1398
2012/10/12;14:00;bull2;"Federal Budget Balance";75.0B;42.0B;-191.0B
2012/10/12;14:30;bull2;"CFTC Gold speculative net positions";211.9K;;208.3K
2012/10/12;14:30;bull1;"CFTC Silver speculative net positions";39.8K;;38.1K
2012/10/12;15:30;bull2;"CFTC Crude Oil speculative net positions";213.6k;;215.9k
2012/10/15;07:30;bull2;"NY Empire State Manufacturing Index";-6.2;-4.6;-10.4
2012/10/15;09:00;bull2;"Business Inventories (MoM)";0.6%;0.5%;0.8%
2012/10/15;10:30;bull1;"3-Month Bill Auction";0.105%;;0.100%
2012/10/15;10:30;bull1;"6-Month Bill Auction";0.150%;;0.145%
2012/10/16;07:30;bull3;"Core CPI (MoM)";0.1%;0.2%;0.1%
2012/10/16;07:30;bull2;"Core CPI (YoY)";2.0%;2.0%;1.9%
2012/10/16;07:30;bull2;"CPI (MoM)";0.6%;0.5%;0.6%
2012/10/16;07:30;bull1;"CPI (YoY)";2.0%;1.9%;1.7%
2012/10/16;07:55;bull1;"Redbook (MoM)";-1.50%;;-1.70%
2012/10/16;09:00;bull1;"NAHB Housing Market Index";41;41;40
2012/10/16;10:30;bull1;"4-Week Bill Auction";0.125%;;0.115%
2012/10/16;10:30;bull1;"52-Week Bill Auction";0.180%;;0.175%
2012/10/16;15:30;bull2;"API Weekly Crude Oil Stock";3.70M;1.48M;1.65M
2012/10/16;15:30;bull1;"API Weekly Gasoline Stock";-1.18M;0.40M;2.47M
2012/10/17;07:30;bull3;"Building Permits";0.894M;0.810M;0.801M
2012/10/17;09:30;bull3;"Crude Oil Inventories";2.860M;1.675M;1.672M
2012/10/17;09:30;bull1;"Gasoline Inventories";1.720M;0.488M;-0.534M
2012/10/18;08:50;bull1;"Bloomberg Consumer Confidence";32.6;;30.75
2012/10/18;09:00;bull3;"Philadelphia Fed Manufacturing Index";5.7;1.0;-1.9
2012/10/18;09:30;bull1;"Natural Gas Storage";51B;48B;72B
2012/10/19;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1410;;1411
2012/10/19;14:30;bull2;"CFTC Gold speculative net positions";194.0K;;211.9K
2012/10/19;14:30;bull1;"CFTC Silver speculative net positions";40.1K;;39.8K
2012/10/19;15:30;bull2;"CFTC Crude Oil speculative net positions";206.5k;;213.6k
2012/10/22;10:30;bull1;"3-Month Bill Auction";0.100%;;0.105%
2012/10/22;10:30;bull1;"6-Month Bill Auction";0.150%;;0.150%
2012/10/23;07:55;bull1;"Redbook (MoM)";-1.70%;;-1.50%
2012/10/23;09:00;bull1;"Mass Layoffs";1.32K;;1.26K
2012/10/23;09:00;bull1;"Richmond Manufacturing Index";-7;4;4
2012/10/23;10:30;bull1;"4-Week Bill Auction";0.125%;;0.125%
2012/10/23;12:00;bull1;"2-Year Note Auction";0.295%;;0.273%
2012/10/23;15:30;bull2;"API Weekly Crude Oil Stock";0.31M;1.68M;3.70M
2012/10/23;15:30;bull1;"API Weekly Gasoline Stock";0.18M;0.58M;-1.18M
2012/10/24;06:00;bull1;"MBA Mortgage Applications (WoW)";-12.0%;;-4.2%
2012/10/24;08:00;bull2;"Manufacturing PMI";51.30;51.60;51.10
2012/10/24;09:30;bull3;"Crude Oil Inventories";5.896M;1.886M;2.860M
2012/10/24;09:30;bull1;"Gasoline Inventories";1.439M;0.673M;1.720M
2012/10/24;12:00;bull1;"5-Year Note Auction";0.774%;;0.647%
2012/10/24;13:15;bull3;"FOMC Statement";;;
2012/10/24;13:15;bull3;"Fed Interest Rate Decision";0.25%;0.25%;0.25%
2012/10/25;08:50;bull1;"Bloomberg Consumer Confidence";32.7;;32.6
2012/10/25;09:00;bull3;"Pending Home Sales (MoM)";0.3%;2.1%;-2.6%
2012/10/25;09:30;bull1;"Natural Gas Storage";67B;67B;51B
2012/10/25;10:00;bull1;"KC Fed Composite Index";-4.00;5.00;2.00
2012/10/25;12:00;bull1;"7-Year Note Auction";1.267%;;1.055%
2012/10/26;07:30;bull3;"GDP (QoQ)";2.0%;1.9%;1.3%
2012/10/26;07:30;bull2;"GDP Price Index (QoQ)";2.8%;2.0%;1.6%
2012/10/26;08:55;bull2;"Michigan Consumer Sentiment";82.6;83.0;83.1
2012/10/26;08:55;bull1;"Michigan Inflation Expectations";3.1%;;3.1%
2012/10/26;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1408;;1410
2012/10/26;14:30;bull2;"CFTC Gold speculative net positions";182.0K;;194.0K
2012/10/26;14:30;bull1;"CFTC Silver speculative net positions";38.1K;;40.1K
2012/10/26;15:30;bull2;"CFTC Crude Oil speculative net positions";186.4k;;206.5k
2012/10/29;07:30;bull2;"Core PCE Price Index (MoM)";0.1%;0.1%;0.1%
2012/10/29;07:30;bull1;"Personal Income (MoM)";0.4%;0.4%;0.1%
2012/10/29;07:30;bull2;"Personal Spending (MoM)";0.8%;0.6%;0.5%
2012/10/29;09:30;bull1;"4-Week Bill Auction";0.130%;;0.125%
2012/10/29;09:30;bull1;"Dallas Fed Mfg Business Index";1.80;0.00;-0.90
2012/10/29;10:30;bull1;"3-Month Bill Auction";0.125%;;0.100%
2012/10/29;10:30;bull1;"6-Month Bill Auction";0.160%;;0.150%
2012/10/30;08:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY)";2.0%;1.9%;1.2%
2012/10/30;15:30;bull2;"API Weekly Crude Oil Stock";2.12M;1.54M;0.31M
2012/10/30;15:30;bull1;"API Weekly Gasoline Stock";-0.17M;0.23M;0.18M
2012/10/31;06:00;bull1;"MBA Mortgage Applications (WoW)";-4.8%;;-12.0%
2012/10/31;07:30;bull2;"Employment Cost Index (QoQ)";0.4%;0.5%;0.5%
2012/10/31;07:55;bull1;"Redbook (MoM)";-1.60%;;-1.70%
2012/10/31;08:45;bull2;"Chicago PMI";49.9;51.0;49.7
2012/11/01;04:00;bull1;"30-Year TIPS Auction (Oct)";0.75%;;0.75%
2012/11/01;04:00;bull1;"All Car Sales (Oct)";7.26M;;7.35M
2012/11/01;04:00;bull1;"All Truck Sales (Oct)";7.14M;;7.41M
2012/11/01;04:00;bull2;"Building Permits (MoM) (Oct)";-2.70%;;11.60%
2012/11/01;04:00;bull1;"Chain Store Sales (WoW) (Oct)";-0.03%;;-0.30%
2012/11/01;04:00;bull1;"Chain Store Sales (MoM) (Oct)";2.30%;;0.90%
2012/11/01;04:00;bull1;"Chain Store Sales (YoY) (Oct)";2.60%;;2.70%
2012/11/01;04:00;bull1;"Challenger Job Cuts (Oct)";47.72K;;33.82K
2012/11/01;04:00;bull1;"Cleveland CPI (MoM) (Oct)";0.10%;;0.20%
2012/11/01;04:00;bull1;"Core CPI Index (Oct)";230.99;;230.60
2012/11/01;04:00;bull2;"Core PCE Price Index (YoY) (Oct)";1.70%;;1.70%
2012/11/01;04:00;bull1;"CPI Index, n.s.a. (Oct)";231.32;;231.41
2012/11/01;04:00;bull1;"Dallas Fed PCE (Oct)";1.40%;;1.60%
2012/11/01;04:00;bull1;"Dallas Fed Services Revenues (Oct)";16.10;;15.00
2012/11/01;04:00;bull1;"Domestic Truck Sales (Oct)";6.17M;;6.32M
2012/11/01;04:00;bull1;"Durables Excluding Defense (MoM) (Oct)";0.10%;;5.80%
2012/11/01;04:00;bull1;"EIA Weekly Distillates Stocks (Oct)";-1.32M;;-0.75M
2012/11/01;04:00;bull2;"Existing Home Sales (MoM) (Oct)";1.70%;;-1.10%
2012/11/01;04:00;bull2;"Export Price Index (MoM) (Oct)";0.10%;;0.80%
2012/11/01;04:00;bull1;"Factory orders ex transportation (MoM) (Oct)";1.00%;;1.20%
2012/11/01;04:00;bull1;"Goods Orders Non Defense Ex Air (MoM) (Oct)";1.70%;;0.00%
2012/11/01;04:00;bull1;"Government Payrolls (Oct)";-27.00K;;-20.00K
2012/11/01;04:00;bull1;"House Price Index (YoY) (Oct)";5.30%;;4.10%
2012/11/01;04:00;bull2;"Housing Starts (MoM) (Oct)";8.00%;;12.30%
2012/11/01;04:00;bull2;"ISM Manufacturing Employment (Oct)";52.90;;54.10
2012/11/01;04:00;bull1;"ISM Manufacturing New Orders Index (Oct)";50.20;;53.00
2012/11/01;04:00;bull1;"ISM Non-Manufacturing Business Activity (Oct)";56.70;;59.20
2012/11/01;04:00;bull2;"ISM Non-Manufacturing Employment (Oct)";53.90;;52.80
2012/11/01;04:00;bull1;"ISM Non-Manufacturing New Orders (Oct)";55.60;;55.90
2012/11/01;04:00;bull1;"ISM Non-Manufacturing Prices (Oct)";62.00;;66.10
2012/11/01;04:00;bull1;"Jobless Claims 4-Week Avg. (Oct)";369.57K;;382.06K
2012/11/01;04:00;bull3;"JOLTs Job Openings (Oct)";3.73M;;3.61M
2012/11/01;04:00;bull1;"KC Fed Manufacturing Index (Oct)";-4.00;;-2.00
2012/11/01;04:00;bull1;"Manufacturing Production (MoM) (Oct)";-0.40%;;0.20%
2012/11/01;04:00;bull1;"Manufacturing Payrolls (Oct)";3.00K;;-13.00K
2012/11/01;04:00;bull2;"Markit Composite PMI (Oct)";52.50;;50.70
2012/11/01;04:00;bull1;"MBA 30-Year Mortgage Rate (Oct)";3.60%;;3.66%
2012/11/01;04:00;bull1;"MBA Purchase Index (Oct)";190.29;;189.98
2012/11/01;04:00;bull1;"Michigan 5-Year Inflation Expectations (Oct)";2.70%;;2.80%
2012/11/01;04:00;bull2;"Michigan Consumer Expectations (Oct)";79.50;;73.50
2012/11/01;04:00;bull1;"Michigan Current Conditions (Oct)";88.10;;88.30
2012/11/01;04:00;bull1;"Midwest Manufacturing (Oct)";92.10;;92.80
2012/11/01;04:00;bull1;"House Price Index (Oct)";190.50;;189.20
2012/11/01;04:00;bull1;"Mortgage Market Index (Oct)";888.54;;900.05
2012/11/01;04:00;bull1;"Mortgage Refinance Index (Oct)";4,994.50;;5,076.05
2012/11/01;04:00;bull2;"New Home Sales (MoM) (Oct)";-7.00%;;2.70%
2012/11/01;04:00;bull1;"Pending Home Sales Index (Oct)";103.20;;102.00
2012/11/01;04:00;bull1;"Philly Fed Business Conditions (Oct)";18.20;;36.60
2012/11/01;04:00;bull1;"Philly Fed CAPEX Index (Oct)";2.20;;3.50
2012/11/01;04:00;bull2;"Philly Fed Employment (Oct)";-9.10;;-6.00
2012/11/01;04:00;bull1;"Philly Fed New Orders (Oct)";-5.70;;0.70
2012/11/01;04:00;bull1;"Philly Fed Prices Paid (Oct)";18.00;;14.00
2012/11/01;04:00;bull1;"Real Earnings (MoM) (Oct)";-0.30%;;-0.10%
2012/11/01;04:00;bull1;"Real Personal Consumption (MoM) (Oct)";-0.10%;;0.40%
2012/11/01;04:00;bull1;"Redbook (YoY) (Oct)";1.47%;;2.35%
2012/11/01;04:00;bull1;"Retail Control (MoM) (Oct)";-0.10%;;0.40%
2012/11/01;04:00;bull1;"Retail Sales Ex Gas/Autos (MoM) (Oct)";-0.20%;;0.60%
2012/11/01;04:00;bull1;"Richmond Manufacturing Shipments (Oct)";-2.00;;10.00
2012/11/01;04:00;bull1;"Richmond Services Index (Oct)";2.00;;9.00
2012/11/01;04:00;bull1;"S&P/CS HPI Composite - 20 s.a. (MoM) (Oct)";0.70%;;0.60%
2012/11/01;04:00;bull1;"S&P/CS HPI Composite - 20 n.s.a. (MoM) (Oct)";-0.10%;;0.30%
2012/11/01;04:00;bull2;"Services PMI (Oct)";52.70;;50.70
2012/11/01;04:00;bull1;"Texas Services Sector Outlook (Oct)";7.50;;6.80
2012/11/01;04:00;bull1;"TIC Net Long-Term Transactions including Swaps (Oct)";-13.70B;;-14.20B
2012/11/01;06:30;bull1;"Challenger Job Cuts (YoY)";11.6%;;-70.8%
2012/11/01;08:00;bull2;"Manufacturing PMI";51.00;51.50;51.30
2012/11/01;08:45;bull1;"Bloomberg Consumer Confidence";32.65;;32.7
2012/11/01;09:00;bull3;"ISM Manufacturing PMI";51.7;51.2;51.5
2012/11/01;09:00;bull1;"ISM Manufacturing Prices";55.0;56.0;58.0
2012/11/01;09:30;bull1;"Natural Gas Storage";65B;67B;67B
2012/11/01;10:00;bull3;"Crude Oil Inventories";-2.045M;1.506M;5.896M
2012/11/01;10:00;bull1;"Gasoline Inventories";0.935M;0.161M;1.439M
2012/11/02;00:05;bull1;"Monster Employment Index";156;;153
2012/11/02;07:30;bull2;"Average Hourly Earnings (MoM)";0.0%;0.2%;0.3%
2012/11/02;07:30;bull1;"U6 Unemployment Rate (Oct)";14.40%;;14.80%
2012/11/02;07:30;bull3;"Unemployment Rate";7.9%;7.9%;7.8%
2012/11/02;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1373;;1408
2012/11/02;14:30;bull2;"CFTC Gold speculative net positions";170.2K;;182.0K
2012/11/02;14:30;bull1;"CFTC Silver speculative net positions";36.2K;;38.1K
2012/11/02;15:30;bull2;"CFTC Crude Oil speculative net positions";169.6k;;186.4k
2012/11/05;10:00;bull3;"ISM Non-Manufacturing PMI";54.2;54.5;55.1
2012/11/05;11:30;bull1;"3-Month Bill Auction";0.105%;;0.125%
2012/11/05;11:30;bull1;"6-Month Bill Auction";0.150%;;0.160%
2012/11/05;15:00;bull1;"Global Semiconductor Sales (MoM)";2.0%;;0.1%
2012/11/05;Tentative;bull3;"U.S. Presidential Election";;;
2012/11/06;08:55;bull1;"Redbook (MoM)";-0.60%;;-1.60%
2012/11/06;09:45;bull1;"ISM-New York Index";559.90;;561.90
2012/11/06;11:30;bull1;"4-Week Bill Auction";0.120%;;0.130%
2012/11/06;13:00;bull1;"3-Year Note Auction";0.392%;;0.346%
2012/11/06;16:30;bull2;"API Weekly Crude Oil Stock";-0.03M;0.90M;2.12M
2012/11/06;16:30;bull1;"API Weekly Gasoline Stock";1.38M;-1.59M;-0.17M
2012/11/07;07:00;bull1;"Bankruptcy Filings (YoY)";-14.20%;;-14.20%
2012/11/07;07:00;bull1;"MBA Mortgage Applications (WoW)";-5.0%;;-4.8%
2012/11/07;10:30;bull3;"Crude Oil Inventories";1.766M;1.810M;-2.045M
2012/11/07;10:30;bull1;"Gasoline Inventories";2.875M;-1.010M;0.935M
2012/11/07;13:00;bull2;"10-Year Note Auction";1.675%;;1.700%
2012/11/08;08:30;bull2;"Initial Jobless Claims";355K;370K;363K
2012/11/08;09:45;bull1;"Bloomberg Consumer Confidence";32.8;;32.65
2012/11/08;10:30;bull1;"Natural Gas Storage";21B;27B;65B
2012/11/08;13:00;bull1;"30-Year Bond Auction";2.820%;;2.904%
2012/11/09;08:30;bull2;"Import Price Index (MoM)";0.5%;0.0%;1.1%
2012/11/09;09:55;bull2;"Michigan Consumer Sentiment";84.9;83.0;82.6
2012/11/09;09:55;bull1;"Michigan Inflation Expectations";3.0%;;3.1%
2012/11/09;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1389;;1373
2012/11/09;15:30;bull2;"CFTC Crude Oil speculative net positions";165.8k;;169.6k
2012/11/09;15:30;bull2;"CFTC Gold speculative net positions";160.2K;;170.2K
2012/11/09;15:30;bull1;"CFTC Silver speculative net positions";34.1K;;36.2K
2012/11/13;07:30;bull1;"NFIB Small Business Optimism";93.1;93.0;92.8
2012/11/13;08:55;bull1;"Redbook (MoM)";-0.20%;;-0.60%
2012/11/13;10:00;bull1;"IBD/TIPP Economic Optimism";48.6;53.8;54.0
2012/11/13;11:30;bull1;"3-Month Bill Auction";0.105%;;0.105%
2012/11/13;11:30;bull1;"6-Month Bill Auction";0.145%;;0.150%
2012/11/13;14:00;bull2;"Federal Budget Balance";-120.0B;-114.0B;75.0B
2012/11/14;07:00;bull1;"MBA Mortgage Applications (WoW)";12.6%;;-5.0%
2012/11/14;08:30;bull1;"Core PPI (YoY)";2.1%;2.5%;2.3%
2012/11/14;08:30;bull2;"Core PPI (MoM)";-0.2%;0.1%;0.0%
2012/11/14;08:30;bull3;"PPI (MoM)";-0.2%;0.2%;1.1%
2012/11/14;08:30;bull1;"PPI (YoY)";2.3%;2.6%;2.1%
2012/11/14;10:00;bull2;"Business Inventories (MoM)";0.7%;0.5%;0.6%
2012/11/14;11:30;bull1;"4-Week Bill Auction";0.145%;;0.120%
2012/11/14;11:30;bull1;"52-Week Bill Auction";0.180%;;0.180%
2012/11/14;14:00;bull3;"FOMC Meeting Minutes";;;
2012/11/14;16:30;bull2;"API Weekly Crude Oil Stock";1.35M;1.93M;-0.03M
2012/11/14;16:30;bull1;"API Weekly Gasoline Stock";-0.10M;-0.33M;1.38M
2012/11/15;08:30;bull3;"Core CPI (MoM)";0.2%;0.1%;0.1%
2012/11/15;08:30;bull2;"Core CPI (YoY)";2.0%;2.0%;2.0%
2012/11/15;08:30;bull1;"CPI (YoY)";2.2%;2.1%;2.0%
2012/11/15;08:30;bull2;"CPI (MoM)";0.1%;0.1%;0.6%
2012/11/15;08:30;bull2;"NY Empire State Manufacturing Index";-5.2;-6.7;-6.2
2012/11/15;09:50;bull1;"Bloomberg Consumer Confidence";33.45;;32.8
2012/11/15;10:00;bull1;"MBA Delinquency Rates (QoQ)";7.40%;;7.58%
2012/11/15;10:00;bull3;"Philadelphia Fed Manufacturing Index";-10.7;2.0;5.7
2012/11/15;10:30;bull1;"Natural Gas Storage";-18B;-14B;21B
2012/11/15;11:00;bull3;"Crude Oil Inventories";1.089M;1.943M;1.766M
2012/11/15;11:00;bull1;"Gasoline Inventories";-0.440M;-0.843M;2.875M
2012/11/15;13:20;bull3;"Fed Chairman Bernanke Speaks";;;
2012/11/15;14:45;bull2;"FOMC Member Fisher Speaks";;;
2012/11/16;09:00;bull1;"US Foreign Buying, T-bonds";-17.30B;;42.90B
2012/11/16;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1390;;1389
2012/11/16;15:30;bull2;"CFTC Crude Oil speculative net positions";177.8k;;165.8k
2012/11/16;15:30;bull2;"CFTC Gold speculative net positions";171.6K;;160.2K
2012/11/16;15:30;bull1;"CFTC Silver speculative net positions";34.4K;;34.1K
2012/11/19;10:00;bull1;"NAHB Housing Market Index";46;41;41
2012/11/19;11:30;bull1;"3-Month Bill Auction";0.090%;;0.105%
2012/11/19;11:30;bull1;"6-Month Bill Auction";0.135%;;0.145%
2012/11/20;08:30;bull3;"Building Permits";0.866M;0.865M;0.890M
2012/11/20;08:55;bull1;"Redbook (MoM)";0.00%;;-0.20%
2012/11/20;10:00;bull1;"Mass Layoffs";1.36K;;1.32K
2012/11/20;11:30;bull1;"4-Week Bill Auction";0.155%;;0.145%
2012/11/20;12:15;bull3;"Fed Chairman Bernanke Speaks";;;
2012/11/20;16:30;bull2;"API Weekly Crude Oil Stock";-1.92M;0.85M;1.35M
2012/11/20;16:30;bull1;"API Weekly Gasoline Stock";-4.81M;1.25M;-0.10M
2012/11/21;07:00;bull1;"MBA Mortgage Applications (WoW)";-2.2%;;12.6%
2012/11/21;09:00;bull2;"Manufacturing PMI";52.40;51.20;51.00
2012/11/21;09:50;bull1;"Bloomberg Consumer Confidence";33.05;;33.45
2012/11/21;09:55;bull2;"Michigan Consumer Sentiment";82.7;84.5;84.9
2012/11/21;09:55;bull1;"Michigan Inflation Expectations";3.1%;;3.0%
2012/11/21;10:30;bull3;"Crude Oil Inventories";-1.466M;0.940M;1.089M
2012/11/21;10:30;bull1;"Gasoline Inventories";-1.547M;1.010M;-0.440M
2012/11/21;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1388;;1390
2012/11/21;12:00;bull1;"Natural Gas Storage";-38B;-24B;-18B
2012/11/23;15:30;bull2;"CFTC Crude Oil speculative net positions";177.9k;;177.8k
2012/11/23;15:30;bull2;"CFTC Gold speculative net positions";180.8K;;171.6K
2012/11/23;15:30;bull1;"CFTC Silver speculative net positions";38.0K;;34.4K
2012/11/26;08:30;bull1;"Chicago Fed National Activity";-0.56;;0.00
2012/11/26;10:30;bull1;"Dallas Fed Mfg Business Index";-2.80;2.00;1.80
2012/11/26;11:30;bull1;"3-Month Bill Auction";0.100%;;0.090%
2012/11/26;11:30;bull1;"6-Month Bill Auction";0.145%;;0.135%
2012/11/27;03:00;bull2;"FOMC Member Fisher Speaks";;;
2012/11/27;08:30;bull3;"Fed Chairman Bernanke Speaks";;;
2012/11/27;08:55;bull1;"Redbook (MoM)";0.80%;;0.00%
2012/11/27;09:00;bull2;"S&P/CS HPI Composite - 20 n.s.a. (YoY)";3.0%;2.9%;2.0%
2012/11/27;10:00;bull1;"Richmond Manufacturing Index";9;-2;-7
2012/11/27;11:30;bull1;"4-Week Bill Auction";0.175%;;0.155%
2012/11/27;12:00;bull1;"2-Year Note Auction";0.270%;;0.295%
2012/11/27;16:30;bull2;"API Weekly Crude Oil Stock";1.96M;1.25M;-1.92M
2012/11/27;16:30;bull1;"API Weekly Gasoline Stock";2.28M;1.30M;-4.81M
2012/11/27;18:00;bull1;"Chicago Fed President Evans Speaks";;;
2012/11/28;07:00;bull1;"MBA Mortgage Applications (WoW)";-0.9%;;-2.2%
2012/11/28;10:30;bull3;"Crude Oil Inventories";-0.347M;0.317M;-1.466M
2012/11/28;10:30;bull1;"Gasoline Inventories";3.865M;0.867M;-1.547M
2012/11/28;13:00;bull1;"5-Year Note Auction";0.641%;;0.774%
2012/11/28;14:00;bull2;"Beige Book";;;
2012/11/29;06:00;bull2;"FOMC Member Fisher Speaks";;;
2012/11/29;08:30;bull3;"GDP (QoQ)";2.7%;2.8%;2.0%
2012/11/29;08:30;bull2;"GDP Price Index (QoQ)";2.7%;2.8%;2.8%
2012/11/29;09:45;bull1;"Bloomberg Consumer Confidence";33.5;;33.05
2012/11/29;10:30;bull1;"Natural Gas Storage";4B;-6B;-38B
2012/11/29;11:00;bull1;"KC Fed Composite Index";-6.00;-1.00;-4.00
2012/11/29;13:00;bull1;"7-Year Note Auction";1.045%;;1.267%
2012/11/30;08:30;bull2;"Core PCE Price Index (MoM)";0.1%;0.2%;0.1%
2012/11/30;08:30;bull1;"Personal Income (MoM)";0.0%;0.2%;0.4%
2012/11/30;08:30;bull2;"Personal Spending (MoM)";-0.2%;0.2%;0.8%
2012/11/30;09:45;bull2;"Chicago PMI";50.4;50.5;49.9
2012/11/30;12:00;bull2;"U.S. Baker Hughes Oil Rig Count";1386;;1388
2012/11/30;15:30;bull2;"CFTC Crude Oil speculative net positions";180.0k;;177.9k
2012/11/30;15:30;bull2;"CFTC Gold speculative net positions";193.7K;;180.8K
2012/11/30;15:30;bull1;"CFTC Silver speculative net positions";38.7K;;38.0K
2012/12/01;04:00;bull1;"10-Year TIPS Auction (Nov)";0.13%;;0.13%
2012/12/01;04:00;bull1;"All Car Sales (Nov)";7.58M;;7.26M
2012/12/01;04:00;bull1;"All Truck Sales (Nov)";7.55M;;7.14M
2012/12/01;04:00;bull2;"Building Permits (MoM) (Nov)";3.60%;;-2.70%
2012/12/01;04:00;bull1;"Chain Store Sales (MoM) (Nov)";-0.10%;;2.30%
2012/12/01;04:00;bull1;"Chain Store Sales (YoY) (Nov)";2.74%;;2.60%
2012/12/01;04:00;bull1;"Chain Store Sales (WoW) (Nov)";0.12%;;-0.03%
2012/12/01;04:00;bull1;"Challenger Job Cuts (Nov)";57.08K;;47.72K
2012/12/01;04:00;bull1;"Cleveland CPI (MoM) (Nov)";0.20%;;0.10%
2012/12/01;04:00;bull1;"Core CPI Index (Nov)";231.34;;230.99
2012/12/01;04:00;bull2;"Core PCE Price Index (YoY) (Nov)";1.60%;;1.70%
2012/12/01;04:00;bull1;"CPI Index, n.s.a. (Nov)";230.22;;231.32
2012/12/01;04:00;bull1;"Dallas Fed PCE (Nov)";1.20%;;1.40%
2012/12/01;04:00;bull1;"Dallas Fed Services Revenues (Nov)";12.00;;16.10
2012/12/01;04:00;bull1;"Domestic Truck Sales (Nov)";6.44M;;6.17M
2012/12/01;04:00;bull1;"Durables Excluding Defense (MoM) (Nov)";0.80%;;2.10%
2012/12/01;04:00;bull1;"EIA Weekly Distillates Stocks (Nov)";-0.67M;;-1.32M
2012/12/01;04:00;bull2;"Existing Home Sales (MoM) (Nov)";3.50%;;1.70%
2012/12/01;04:00;bull2;"Export Price Index (MoM) (Nov)";-0.60%;;0.10%
2012/12/01;04:00;bull1;"Factory orders ex transportation (MoM) (Nov)";0.10%;;1.00%
2012/12/01;04:00;bull1;"Goods Orders Non Defense Ex Air (MoM) (Nov)";2.70%;;1.70%
2012/12/01;04:00;bull1;"Government Payrolls (Nov)";-22.00K;;-27.00K
2012/12/01;04:00;bull1;"House Price Index (YoY) (Nov)";5.50%;;5.30%
2012/12/01;04:00;bull2;"Housing Starts (MoM) (Nov)";-9.00%;;8.00%
2012/12/01;04:00;bull2;"ISM Manufacturing Employment (Nov)";48.60;;52.90
2012/12/01;04:00;bull1;"ISM Manufacturing New Orders Index (Nov)";49.50;;50.20
2012/12/01;04:00;bull1;"ISM Non-Manufacturing Business Activity (Nov)";60.30;;56.70
2012/12/01;04:00;bull2;"ISM Non-Manufacturing Employment (Nov)";53.30;;53.90
2012/12/01;04:00;bull1;"ISM Non-Manufacturing New Orders (Nov)";57.00;;55.60
2012/12/01;04:00;bull1;"ISM Non-Manufacturing Prices (Nov)";58.20;;62.00
2012/12/01;04:00;bull1;"Jobless Claims 4-Week Avg. (Nov)";393.64K;;369.57K
2012/12/01;04:00;bull3;"JOLTs Job Openings (Nov)";3.74M;;3.73M
2012/12/01;04:00;bull1;"KC Fed Manufacturing Index (Nov)";-4.00;;-4.00
2012/12/01;04:00;bull1;"Manufacturing Production (MoM) (Nov)";1.30%;;-0.40%
2012/12/01;04:00;bull1;"Manufacturing Payrolls (Nov)";-4.00K;;3.00K
2012/12/01;04:00;bull2;"Markit Composite PMI (Nov)";53.80;;52.50
2012/12/01;04:00;bull1;"MBA 30-Year Mortgage Rate (Nov)";3.54%;;3.60%
2012/12/01;04:00;bull1;"MBA Purchase Index (Nov)";200.04;;190.29
2012/12/01;04:00;bull1;"Michigan 5-Year Inflation Expectations (Nov)";2.80%;;2.60%
2012/12/01;04:00;bull2;"Michigan Consumer Expectations (Nov)";80.80;;79.00
2012/12/01;04:00;bull1;"Michigan Current Conditions (Nov)";90.60;;88.60
2012/12/01;04:00;bull1;"Midwest Manufacturing (Nov)";93.80;;92.10
2012/12/01;04:00;bull1;"House Price Index (Nov)";191.50;;190.50
2012/12/01;04:00;bull1;"Mortgage Market Index (Nov)";848.66;;888.54
2012/12/01;04:00;bull1;"Mortgage Refinance Index (Nov)";4,676.60;;4,994.50
2012/12/01;04:00;bull2;"New Home Sales (MoM) (Nov)";9.50%;;-7.00%
2012/12/01;04:00;bull1;"Pending Home Sales Index (Nov)";102.90;;103.20
2012/12/01;04:00;bull1;"Philly Fed Business Conditions (Nov)";18.50;;18.20
2012/12/01;04:00;bull1;"Philly Fed CAPEX Index (Nov)";2.90;;2.20
2012/12/01;04:00;bull2;"Philly Fed Employment (Nov)";-7.40;;-9.10
2012/12/01;04:00;bull1;"Philly Fed New Orders (Nov)";-6.70;;-5.70
2012/12/01;04:00;bull1;"Philly Fed Prices Paid (Nov)";22.80;;18.00
2012/12/01;04:00;bull1;"Real Earnings (MoM) (Nov)";0.50%;;-0.30%
